Landtagswahl 2023; Wahldatum: 2023-10-08; Stand: 08.10.2023 19:01:03
Gebietsschlüssel;Gebietsbezeichnung;Gebietstyp;Wahlbezirksnummer;Wahllokal;Wahlberechtigte;Wahlberechtigte ohne Sperrvermerk;Wahlberechtigte mit Sperrvermerk;Wahlberechtigte nach §12a(2) LWO;Wählerinnen und Wähler;Wählerinnen und Wähler mit Wahlschein;Wahlbeteiligung;Berechnungsmethode;ungültige Wahlkreisstimmen;gültige Wahlkreisstimmen;ungültige Wahlkreisstimmen (%);gültige Wahlkreisstimmen (%);CDU Wahlkreisstimmen;GRÜNE Wahlkreisstimmen;SPD Wahlkreisstimmen;AfD Wahlkreisstimmen;FDP Wahlkreisstimmen;DIE LINKE Wahlkreisstimmen;FREIE WÄHLER Wahlkreisstimmen;Tierschutzpartei Wahlkreisstimmen;Die PARTEI Wahlkreisstimmen;PIRATEN Wahlkreisstimmen;ÖDP Wahlkreisstimmen;Verjüngungsforschung Wahlkreisstimmen;V-Partei³ Wahlkreisstimmen;PdH Wahlkreisstimmen;ABG Wahlkreisstimmen;APPD Wahlkreisstimmen;dieBasis Wahlkreisstimmen;DKP Wahlkreisstimmen;DIE NEUE MITTE Wahlkreisstimmen;Volt Wahlkreisstimmen;KLIMALISTE WÄHLERL. Wahlkreisstimmen;Bündnis C Wahlkreisstimmen;WDMR Wahlkreisstimmen;BUNDESPA. KLIMALISTE Wahlkreisstimmen;MERA25 Wahlkreisstimmen;NEV Wahlkreisstimmen;PP Wahlkreisstimmen;SGV Wahlkreisstimmen;Solibew Wahlkreisstimmen;CDU Wahlkreisstimmen (%);GRÜNE Wahlkreisstimmen (%);SPD Wahlkreisstimmen (%);AfD Wahlkreisstimmen (%);FDP Wahlkreisstimmen (%);DIE LINKE Wahlkreisstimmen (%);FREIE WÄHLER Wahlkreisstimmen (%);Tierschutzpartei Wahlkreisstimmen (%);Die PARTEI Wahlkreisstimmen (%);PIRATEN Wahlkreisstimmen (%);ÖDP Wahlkreisstimmen (%);Verjüngungsforschung Wahlkreisstimmen (%);V-Partei³ Wahlkreisstimmen (%);PdH Wahlkreisstimmen (%);ABG Wahlkreisstimmen (%);APPD Wahlkreisstimmen (%);dieBasis Wahlkreisstimmen (%);DKP Wahlkreisstimmen (%);DIE NEUE MITTE Wahlkreisstimmen (%);Volt Wahlkreisstimmen (%);KLIMALISTE WÄHLERL. Wahlkreisstimmen (%);Bündnis C Wahlkreisstimmen (%);WDMR Wahlkreisstimmen (%);BUNDESPA. KLIMALISTE Wahlkreisstimmen (%);MERA25 Wahlkreisstimmen (%);NEV Wahlkreisstimmen (%);PP Wahlkreisstimmen (%);SGV Wahlkreisstimmen (%);Solibew Wahlkreisstimmen (%);ungültige Landesstimmen;gültige Landesstimmen;ungültige Landesstimmen (%);gültige Landesstimmen (%);CDU Landesstimmen;GRÜNE Landesstimmen;SPD Landesstimmen;AfD Landesstimmen;FDP Landesstimmen;DIE LINKE Landesstimmen;FREIE WÄHLER Landesstimmen;Tierschutzpartei Landesstimmen;Die PARTEI Landesstimmen;PIRATEN Landesstimmen;ÖDP Landesstimmen;Verjüngungsforschung Landesstimmen;V-Partei³ Landesstimmen;PdH Landesstimmen;ABG Landesstimmen;APPD Landesstimmen;dieBasis Landesstimmen;DKP Landesstimmen;DIE NEUE MITTE Landesstimmen;Volt Landesstimmen;KLIMALISTE WÄHLERL. Landesstimmen;Bündnis C Landesstimmen;WDMR Landesstimmen;BUNDESPA. KLIMALISTE Landesstimmen;MERA25 Landesstimmen;NEV Landesstimmen;PP Landesstimmen;SGV Landesstimmen;Solibew Landesstimmen;CDU Landesstimmen (%);GRÜNE Landesstimmen (%);SPD Landesstimmen (%);AfD Landesstimmen (%);FDP Landesstimmen (%);DIE LINKE Landesstimmen (%);FREIE WÄHLER Landesstimmen (%);Tierschutzpartei Landesstimmen (%);Die PARTEI Landesstimmen (%);PIRATEN Landesstimmen (%);ÖDP Landesstimmen (%);Verjüngungsforschung Landesstimmen (%);V-Partei³ Landesstimmen (%);PdH Landesstimmen (%);ABG Landesstimmen (%);APPD Landesstimmen (%);dieBasis Landesstimmen (%);DKP Landesstimmen (%);DIE NEUE MITTE Landesstimmen (%);Volt Landesstimmen (%);KLIMALISTE WÄHLERL. Landesstimmen (%);Bündnis C Landesstimmen (%);WDMR Landesstimmen (%);BUNDESPA. KLIMALISTE Landesstimmen (%);MERA25 Landesstimmen (%);NEV Landesstimmen (%);PP Landesstimmen (%);SGV Landesstimmen (%);Solibew Landesstimmen (%);Wahlkreis gewonnen: Name;Wahlkreis gewonnen: Vorname;Wahlkreis gewonnen: Titel;Wahlkreis gewonnen: Wahlvorschlag;Anzahl Wahlbezirke;Anzahl Wahlbezirke ausgezählt;Letzte Änderung;freigegeben;Nummer aufnehmender Wahlbezirk;Name aufnehmender Wahlbezirk;Aufnahme Wahlbezirk
01253400700;"Dautphetal";"SB";00009;"Hommertshausen";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
01253400700;"Dautphetal";"SB";00010;"Mornshausen";551;383;168;0;264;0;;;1;263;0,4;99,6;115;14;38;53;5;11;27;;;;;;;;;;;;;;;;;;;;;;;43,7;5,3;14,4;20,2;1,9;4,2;10,3;;;;;;;;;;;;;;;;;;;;;;;2;262;0,8;99,2;104;21;34;66;5;8;15;5;3;0;1;0;0;0;0;0;0;0;0;0;0;;;;;;;;;39,7;8,0;13,0;25,2;1,9;3,1;5,7;1,9;1,1;0,0;0,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 18:42:16;0;;"";0
01253400700;"Dautphetal";"SB";00011;"Silberg";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
01253400700;"Dautphetal";"SB";00012;"Wolfgruben";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
01253400700;"Dautphetal";"SB";00022;"Buchenau B";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
01253400700;"Dautphetal";"SB";00044;"Dautphe B";721;521;200;0;253;0;;;9;244;3,6;96,4;72;4;39;64;1;3;61;;;;;;;;;;;;;;;;;;;;;;;29,5;1,6;16,0;26,2;0,4;1,2;25,0;;;;;;;;;;;;;;;;;;;;;;;4;249;1,6;98,4;75;12;37;71;6;4;27;4;5;0;2;0;0;1;1;0;2;1;0;1;0;;;;;;;;;30,1;4,8;14,9;28,5;2,4;1,6;10,8;1,6;2,0;0,0;0,8;0,0;0,0;0,4;0,4;0,0;0,8;0,4;0,0;0,4;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 18:58:16;0;;"";0
01253400700;"Dautphetal";"SB";00066;"Friedensdorf B";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
01253400700;"Dautphetal";"SB";00088;"Holzhausen B";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
01253400700;"Dautphetal";"SB";90001;"Briefwahlbezirk 1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
01253400700;"Dautphetal";"SB";90002;"Briefwahlbezirk 2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
01253400700;"Dautphetal";"SB";90003;"Briefwahlbezirk 3";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
01253400800;"Ebsdorfergrund";"SB";00001;"Dreihausen";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
01253400800;"Ebsdorfergrund";"SB";00002;"Heskem-Mölln";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
01253400800;"Ebsdorfergrund";"SB";00004;"Roßberg";281;228;53;0;176;53;;;3;173;1,7;98,3;68;10;31;45;6;8;5;;;;;;;;;;;;;;;;;;;;;;;39,3;5,8;17,9;26,0;3,5;4,6;2,9;;;;;;;;;;;;;;;;;;;;;;;5;171;2,8;97,2;59;12;31;44;5;7;5;0;2;1;0;0;0;1;1;0;2;0;0;1;0;;;;;;;;;34,5;7,0;18,1;25,7;2,9;4,1;2,9;0,0;1,2;0,6;0,0;0,0;0,0;0,6;0,6;0,0;1,2;0,0;0,0;0,6;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 19:00:52;0;;"";0
01253400800;"Ebsdorfergrund";"SB";00005;"Wermertshausen";218;174;44;0;134;0;;;1;133;0,7;99,3;48;6;9;42;12;4;12;;;;;;;;;;;;;;;;;;;;;;;36,1;4,5;6,8;31,6;9,0;3,0;9,0;;;;;;;;;;;;;;;;;;;;;;;1;133;0,7;99,3;45;5;9;41;9;3;14;2;1;1;0;0;2;0;0;0;1;0;0;0;0;;;;;;;;;33,8;3,8;6,8;30,8;6,8;2,3;10,5;1,5;0,8;0,8;0,0;0,0;1,5;0,0;0,0;0,0;0,8;0,0;0,0;0,0;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 18:58:53;0;;"";0
01253400800;"Ebsdorfergrund";"SB";00006;"Wittelsberg";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
01253400800;"Ebsdorfergrund";"SB";00007;"Beltershausen-Frauenberg";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
01253400800;"Ebsdorfergrund";"SB";00008;"Ebsdorf";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
01253400800;"Ebsdorfergrund";"SB";00009;"Hachborn";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";1
01253400800;"Ebsdorfergrund";"SB";00010;"Ilschhausen";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";0;0;;0;00009;"Hachborn";2
01253400800;"Ebsdorfergrund";"SB";00011;"Leidenhofen";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
01253400800;"Ebsdorfergrund";"SB";00012;"Rauischholzhausen";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
01253400800;"Ebsdorfergrund";"SB";90001;"Briefwahl 1";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
01253400800;"Ebsdorfergrund";"SB";90002;"Briefwahl 2";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
01253400900;"Fronhausen";"SB";00001;"Fronhausen I";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
01253400900;"Fronhausen";"SB";00002;"Sichertshausen";339;259;80;0;187;0;;;1;186;0,5;99,5;51;26;55;29;5;9;11;;;;;;;;;;;;;;;;;;;;;;;27,4;14,0;29,6;15,6;2,7;4,8;5,9;;;;;;;;;;;;;;;;;;;;;;;0;187;0,0;100,0;49;28;46;26;5;10;7;3;1;1;0;0;3;0;0;1;2;0;0;2;3;;;;;;;;;26,2;15,0;24,6;13,9;2,7;5,3;3,7;1,6;0,5;0,5;0,0;0,0;1,6;0,0;0,0;0,5;1,1;0,0;0,0;1,1;1,6;;;;;;;;;"";"";"";"";1;1;2023-10-08 18:46:59;0;;"";0
01253400900;"Fronhausen";"SB";00003;"Bellnhausen";352;273;79;0;216;0;;;1;215;0,5;99,5;81;26;42;36;8;7;15;;;;;;;;;;;;;;;;;;;;;;;37,7;12,1;19,5;16,7;3,7;3,3;7,0;;;;;;;;;;;;;;;;;;;;;;;1;215;0,5;99,5;79;26;34;37;10;9;11;5;0;0;1;0;0;0;1;0;2;0;0;0;0;;;;;;;;;36,7;12,1;15,8;17,2;4,7;4,2;5,1;2,3;0,0;0,0;0,5;0,0;0,0;0,0;0,5;0,0;0,9;0,0;0,0;0,0;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 18:48:49;0;;"";0
01253400900;"Fronhausen";"SB";00005;"Hassenhausen";356;300;56;0;206;0;;;8;198;3,9;96,1;85;20;34;42;4;9;4;;;;;;;;;;;;;;;;;;;;;;;42,9;10,1;17,2;21,2;2,0;4,5;2,0;;;;;;;;;;;;;;;;;;;;;;;3;203;1,5;98,5;83;24;27;45;6;8;6;2;1;0;0;0;0;0;0;1;0;0;0;0;0;;;;;;;;;40,9;11,8;13,3;22,2;3,0;3,9;3,0;1,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;0,5;0,0;0,0;0,0;0,0;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 18:56:28;0;;"";0
01253400900;"Fronhausen";"SB";00007;"Oberwalgern";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
01253400900;"Fronhausen";"SB";00011;"Fronhausen II";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
01253400900;"Fronhausen";"SB";90001;"Briefwahl I";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
01253401000;"Gladenbach, Stadt";"SB";00001;"Gladenbach Haus des Gastes ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
01253401000;"Gladenbach, Stadt";"SB";00002;"Gladenbach Haus des Gastes ";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
01253401000;"Gladenbach, Stadt";"SB";00003;"Gladenbach Haus des Gastes";785;628;157;0;270;0;;;3;267;1,1;98,9;108;23;45;66;8;7;10;;;;;;;;;;;;;;;;;;;;;;;40,4;8,6;16,9;24,7;3,0;2,6;3,7;;;;;;;;;;;;;;;;;;;;;;;2;268;0,7;99,3;101;28;39;68;11;4;9;4;2;0;0;1;0;0;1;0;0;0;0;0;0;;;;;;;;;37,7;10,4;14,6;25,4;4,1;1,5;3,4;1,5;0,7;0,0;0,0;0,4;0,0;0,0;0,4;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 18:59:31;0;;"";0
01253401000;"Gladenbach, Stadt";"SB";00004;"Gladenbach Haus des Gastes";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
01253401000;"Gladenbach, Stadt";"SB";00005;"Bellnhausen Dorfgemeinschaftshaus";153;113;40;0;77;0;;;2;75;2,6;97,4;38;4;6;22;4;1;0;;;;;;;;;;;;;;;;;;;;;;;50,7;5,3;8,0;29,3;5,3;1,3;0,0;;;;;;;;;;;;;;;;;;;;;;;2;75;2,6;97,4;31;3;8;21;5;1;0;1;2;0;0;0;0;0;0;1;1;0;0;1;0;;;;;;;;;41,3;4,0;10,7;28,0;6,7;1,3;0,0;1,3;2,7;0,0;0,0;0,0;0,0;0,0;0,0;1,3;1,3;0,0;0,0;1,3;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 18:43:26;0;;"";0
01253401000;"Gladenbach, Stadt";"SB";00006;"Diedenshausen Dorfgemeinschaftshaus";105;87;18;0;61;0;;;2;59;3,3;96,7;27;3;4;22;1;0;2;;;;;;;;;;;;;;;;;;;;;;;45,8;5,1;6,8;37,3;1,7;0,0;3,4;;;;;;;;;;;;;;;;;;;;;;;0;61;0,0;100,0;25;3;3;24;0;0;2;0;1;0;1;0;0;0;1;1;0;0;0;0;0;;;;;;;;;41,0;4,9;4,9;39,3;0,0;0,0;3,3;0,0;1,6;0,0;1,6;0,0;0,0;0,0;1,6;1,6;0,0;0,0;0,0;0,0;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 18:47:26;0;;"";0
01253401000;"Gladenbach, Stadt";"SB";00007;"Erdhausen Bürgerhaus";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
01253401000;"Gladenbach, Stadt";"SB";00008;"Erdhausen Bürgerhaus";412;326;86;0;196;0;;;2;194;1,0;99,0;72;16;24;71;2;2;7;;;;;;;;;;;;;;;;;;;;;;;37,1;8,2;12,4;36,6;1,0;1,0;3,6;;;;;;;;;;;;;;;;;;;;;;;1;195;0,5;99,5;59;16;22;84;3;1;5;2;0;0;0;0;1;1;0;0;1;0;0;0;0;;;;;;;;;30,3;8,2;11,3;43,1;1,5;0,5;2,6;1,0;0,0;0,0;0,0;0,0;0,5;0,5;0,0;0,0;0,5;0,0;0,0;0,0;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 18:40:29;0;;"";0
01253401000;"Gladenbach, Stadt";"SB";00009;"Friebertshausen Dorfgemeinschaftshaus";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
01253401000;"Gladenbach, Stadt";"SB";00010;"Frohnhausen Alte Schule";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
01253401000;"Gladenbach, Stadt";"SB";00011;"Kehlnbach Dorfgemeinschaftshaus";77;62;15;0;51;0;;;0;51;0,0;100,0;22;5;6;15;0;0;3;;;;;;;;;;;;;;;;;;;;;;;43,1;9,8;11,8;29,4;0,0;0,0;5,9;;;;;;;;;;;;;;;;;;;;;;;0;51;0,0;100,0;23;4;4;17;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;45,1;7,8;7,8;33,3;0,0;0,0;3,9;2,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 18:53:28;0;;"";0
01253401000;"Gladenbach, Stadt";"SB";00012;"Mornshausen Dorfgemeinschaftshaus";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
01253401000;"Gladenbach, Stadt";"SB";00013;"Mornshausen Dorfgemeinschaftshaus";468;388;80;0;214;0;;;5;209;2,3;97,7;82;10;46;45;9;5;12;;;;;;;;;;;;;;;;;;;;;;;39,2;4,8;22,0;21,5;4,3;2,4;5,7;;;;;;;;;;;;;;;;;;;;;;;5;209;2,3;97,7;73;11;41;51;10;4;12;3;2;1;0;0;0;0;1;0;0;0;0;0;0;;;;;;;;;34,9;5,3;19,6;24,4;4,8;1,9;5,7;1,4;1,0;0,5;0,0;0,0;0,0;0,0;0,5;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 18:57:41;0;;"";0
01253401000;"Gladenbach, Stadt";"SB";00014;"Rachelshausen Dorfgemeinschaftshaus";137;115;22;0;91;0;;;1;90;1,1;98,9;52;1;16;13;1;1;6;;;;;;;;;;;;;;;;;;;;;;;57,8;1,1;17,8;14,4;1,1;1,1;6,7;;;;;;;;;;;;;;;;;;;;;;;1;90;1,1;98,9;52;6;10;14;4;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;;;;;;;57,8;6,7;11,1;15,6;4,4;1,1;3,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 18:35:23;0;;"";0
01253401000;"Gladenbach, Stadt";"SB";00015;"Römershausen Dorfgemeinschaftshaus";293;244;49;0;143;0;;;4;139;2,8;97,2;59;9;25;28;6;6;6;;;;;;;;;;;;;;;;;;;;;;;42,4;6,5;18,0;20,1;4,3;4,3;4,3;;;;;;;;;;;;;;;;;;;;;;;3;140;2,1;97,9;57;9;20;29;5;6;6;2;2;0;0;0;0;0;0;0;2;0;0;2;0;;;;;;;;;40,7;6,4;14,3;20,7;3,6;4,3;4,3;1,4;1,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,4;0,0;0,0;1,4;0,0;;;;;;;;;"";"";"";"";1;1;2023-10-08 18:45:32;0;;"";0
01253401000;"Gladenbach, Stadt";"SB";00016;"Rüchenbach Dorfgemeinschaftshaus";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
01253401000;"Gladenbach, Stadt";"SB";00017;"Runzhausen  Evangelisches Gemeindehaus";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
01253401000;"Gladenbach, Stadt";"SB";00018;"Sinkershausen Dorfgemeinschaftshaus";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;"";"";"";"";1;0;;0;;"";0
