Landtagswahl 2023; Wahldatum: 2023-10-08; Stand: 09.10.2023 02:49:03
Gebietsschlüssel;Gebietsbezeichnung;Gebietstyp;Wahlbezirksnummer;Wahllokal;Wahlberechtigte;Wahlberechtigte ohne Sperrvermerk;Wahlberechtigte mit Sperrvermerk;Wahlberechtigte nach §12a(2) LWO;Wählerinnen und Wähler;Wählerinnen und Wähler mit Wahlschein;Wahlbeteiligung;Berechnungsmethode;ungültige Wahlkreisstimmen;gültige Wahlkreisstimmen;ungültige Wahlkreisstimmen (%);gültige Wahlkreisstimmen (%);CDU Wahlkreisstimmen;GRÜNE Wahlkreisstimmen;SPD Wahlkreisstimmen;AfD Wahlkreisstimmen;FDP Wahlkreisstimmen;DIE LINKE Wahlkreisstimmen;FREIE WÄHLER Wahlkreisstimmen;Tierschutzpartei Wahlkreisstimmen;Die PARTEI Wahlkreisstimmen;PIRATEN Wahlkreisstimmen;ÖDP Wahlkreisstimmen;Verjüngungsforschung Wahlkreisstimmen;V-Partei³ Wahlkreisstimmen;PdH Wahlkreisstimmen;ABG Wahlkreisstimmen;APPD Wahlkreisstimmen;dieBasis Wahlkreisstimmen;DKP Wahlkreisstimmen;DIE NEUE MITTE Wahlkreisstimmen;Volt Wahlkreisstimmen;KLIMALISTE WÄHLERL. Wahlkreisstimmen;Bündnis C Wahlkreisstimmen;WDMR Wahlkreisstimmen;BUNDESPA. KLIMALISTE Wahlkreisstimmen;MERA25 Wahlkreisstimmen;NEV Wahlkreisstimmen;PP Wahlkreisstimmen;SGV Wahlkreisstimmen;Solibew Wahlkreisstimmen;CDU Wahlkreisstimmen (%);GRÜNE Wahlkreisstimmen (%);SPD Wahlkreisstimmen (%);AfD Wahlkreisstimmen (%);FDP Wahlkreisstimmen (%);DIE LINKE Wahlkreisstimmen (%);FREIE WÄHLER Wahlkreisstimmen (%);Tierschutzpartei Wahlkreisstimmen (%);Die PARTEI Wahlkreisstimmen (%);PIRATEN Wahlkreisstimmen (%);ÖDP Wahlkreisstimmen (%);Verjüngungsforschung Wahlkreisstimmen (%);V-Partei³ Wahlkreisstimmen (%);PdH Wahlkreisstimmen (%);ABG Wahlkreisstimmen (%);APPD Wahlkreisstimmen (%);dieBasis Wahlkreisstimmen (%);DKP Wahlkreisstimmen (%);DIE NEUE MITTE Wahlkreisstimmen (%);Volt Wahlkreisstimmen (%);KLIMALISTE WÄHLERL. Wahlkreisstimmen (%);Bündnis C Wahlkreisstimmen (%);WDMR Wahlkreisstimmen (%);BUNDESPA. KLIMALISTE Wahlkreisstimmen (%);MERA25 Wahlkreisstimmen (%);NEV Wahlkreisstimmen (%);PP Wahlkreisstimmen (%);SGV Wahlkreisstimmen (%);Solibew Wahlkreisstimmen (%);ungültige Landesstimmen;gültige Landesstimmen;ungültige Landesstimmen (%);gültige Landesstimmen (%);CDU Landesstimmen;GRÜNE Landesstimmen;SPD Landesstimmen;AfD Landesstimmen;FDP Landesstimmen;DIE LINKE Landesstimmen;FREIE WÄHLER Landesstimmen;Tierschutzpartei Landesstimmen;Die PARTEI Landesstimmen;PIRATEN Landesstimmen;ÖDP Landesstimmen;Verjüngungsforschung Landesstimmen;V-Partei³ Landesstimmen;PdH Landesstimmen;ABG Landesstimmen;APPD Landesstimmen;dieBasis Landesstimmen;DKP Landesstimmen;DIE NEUE MITTE Landesstimmen;Volt Landesstimmen;KLIMALISTE WÄHLERL. Landesstimmen;Bündnis C Landesstimmen;WDMR Landesstimmen;BUNDESPA. KLIMALISTE Landesstimmen;MERA25 Landesstimmen;NEV Landesstimmen;PP Landesstimmen;SGV Landesstimmen;Solibew Landesstimmen;CDU Landesstimmen (%);GRÜNE Landesstimmen (%);SPD Landesstimmen (%);AfD Landesstimmen (%);FDP Landesstimmen (%);DIE LINKE Landesstimmen (%);FREIE WÄHLER Landesstimmen (%);Tierschutzpartei Landesstimmen (%);Die PARTEI Landesstimmen (%);PIRATEN Landesstimmen (%);ÖDP Landesstimmen (%);Verjüngungsforschung Landesstimmen (%);V-Partei³ Landesstimmen (%);PdH Landesstimmen (%);ABG Landesstimmen (%);APPD Landesstimmen (%);dieBasis Landesstimmen (%);DKP Landesstimmen (%);DIE NEUE MITTE Landesstimmen (%);Volt Landesstimmen (%);KLIMALISTE WÄHLERL. Landesstimmen (%);Bündnis C Landesstimmen (%);WDMR Landesstimmen (%);BUNDESPA. KLIMALISTE Landesstimmen (%);MERA25 Landesstimmen (%);NEV Landesstimmen (%);PP Landesstimmen (%);SGV Landesstimmen (%);Solibew Landesstimmen (%);Wahlkreis gewonnen: Name;Wahlkreis gewonnen: Vorname;Wahlkreis gewonnen: Titel;Wahlkreis gewonnen: Wahlvorschlag;Anzahl Wahlbezirke;Anzahl Wahlbezirke ausgezählt;Letzte Änderung;freigegeben;Nummer aufnehmender Wahlbezirk;Name aufnehmender Wahlbezirk;Aufnahme Wahlbezirk
03343600700;"Hofheim am Taunus, Kreisstadt";"VF";;"";28228;20044;8184;0;20311;7732;72,0;2;268;20043;1,3;98,7;8737;3851;2473;2315;1071;564;860;;;;;;;;;;172;;;;;;;;;;;;;43,6;19,2;12,3;11,6;5,3;2,8;4,3;;;;;;;;;;0,9;;;;;;;;;;;;;217;20094;1,1;98,9;7990;3752;2451;2472;1292;491;621;242;111;33;37;7;74;21;29;8;160;6;9;239;49;;;;;;;;;39,8;18,7;12,2;12,3;6,4;2,4;3,1;1,2;0,6;0,2;0,2;0,0;0,4;0,1;0,1;0,0;0,8;0,0;0,0;1,2;0,2;;;;;;;;;"";"";"";"";42;42;2023-10-08 22:08:26;1;;"";
03343600900;"Kriftel";"VF";;"";7715;5312;2403;0;5481;2273;71,0;2;104;5377;1,9;98,1;2533;956;603;611;316;119;208;;;;;;;;;;31;;;;;;;;;;;;;47,1;17,8;11,2;11,4;5,9;2,2;3,9;;;;;;;;;;0,6;;;;;;;;;;;;;94;5387;1,7;98,3;2313;969;610;660;331;102;148;71;32;13;7;1;31;4;5;3;30;2;0;50;5;;;;;;;;;42,9;18,0;11,3;12,3;6,1;1,9;2,7;1,3;0,6;0,2;0,1;0,0;0,6;0,1;0,1;0,1;0,6;0,0;0,0;0,9;0,1;;;;;;;;;"";"";"";"";8;8;2023-10-08 20:12:08;1;;"";
04043500600;"Bruchköbel, Stadt";"VF";;"";15434;11858;3576;0;10683;3373;69,2;2;209;10474;2,0;98,0;4055;1178;1867;2038;618;240;478;;;;;;;;;;;;;;;;;;;;;;;38,7;11,2;17,8;19,5;5,9;2,3;4,6;;;;;;;;;;;;;;;;;;;;;;;180;10503;1,7;98,3;3981;1347;1360;2189;554;208;321;196;89;27;32;4;32;9;11;9;37;21;6;38;32;;;;;;;;;37,9;12,8;12,9;20,8;5,3;2,0;3,1;1,9;0,8;0,3;0,3;0,0;0,3;0,1;0,1;0,1;0,4;0,2;0,1;0,4;0,3;;;;;;;;;"";"";"";"";29;29;2023-10-08 21:00:48;1;;"";
04043500700;"Erlensee, Stadt";"VF";;"";9969;7840;2129;0;6062;1923;60,8;2;106;5956;1,7;98,3;1872;599;1161;1571;257;154;342;;;;;;;;;;;;;;;;;;;;;;;31,4;10,1;19,5;26,4;4,3;2,6;5,7;;;;;;;;;;;;;;;;;;;;;;;98;5964;1,6;98,4;1897;643;864;1622;253;136;224;134;40;25;13;5;22;13;11;8;18;7;4;14;11;;;;;;;;;31,8;10,8;14,5;27,2;4,2;2,3;3,8;2,2;0,7;0,4;0,2;0,1;0,4;0,2;0,2;0,1;0,3;0,1;0,1;0,2;0,2;;;;;;;;;"";"";"";"";10;10;2023-10-08 22:30:42;1;;"";
04043500900;"Freigericht";"VF";;"";11097;7390;3707;0;7975;3505;71,9;2;124;7851;1,6;98,4;3264;782;1276;1572;266;162;529;;;;;;;;;;;;;;;;;;;;;;;41,6;10,0;16,3;20,0;3,4;2,1;6,7;;;;;;;;;;;;;;;;;;;;;;;102;7873;1,3;98,7;3257;953;861;1633;284;143;365;139;58;25;20;8;23;9;15;7;25;3;3;24;18;;;;;;;;;41,4;12,1;10,9;20,7;3,6;1,8;4,6;1,8;0,7;0,3;0,3;0,1;0,3;0,1;0,2;0,1;0,3;0,0;0,0;0,3;0,2;;;;;;;;;"";"";"";"";12;12;2023-10-08 21:02:04;1;;"";
04043501300;"Hammersbach";"VF";;"";3732;2599;1133;0;2604;1058;69,8;2;36;2568;1,4;98,6;910;203;600;585;81;68;121;;;;;;;;;;;;;;;;;;;;;;;35,4;7,9;23,4;22,8;3,2;2,6;4,7;;;;;;;;;;;;;;;;;;;;;;;28;2576;1,1;98,9;922;227;421;625;103;63;90;44;17;7;6;3;9;3;2;0;17;3;1;11;2;;;;;;;;;35,8;8,8;16,3;24,3;4,0;2,4;3,5;1,7;0,7;0,3;0,2;0,1;0,3;0,1;0,1;0,0;0,7;0,1;0,0;0,4;0,1;;;;;;;;;"";"";"";"";6;6;2023-10-08 20:29:50;1;;"";
04043501500;"Hasselroth";"VF";;"";5495;4214;1281;0;3889;1213;70,8;2;90;3799;2,3;97,7;1237;303;845;920;108;91;295;;;;;;;;;;;;;;;;;;;;;;;32,6;8,0;22,2;24,2;2,8;2,4;7,8;;;;;;;;;;;;;;;;;;;;;;;77;3812;2,0;98,0;1278;369;609;981;115;67;218;78;19;10;4;0;12;3;7;1;13;1;3;13;11;;;;;;;;;33,5;9,7;16,0;25,7;3,0;1,8;5,7;2,0;0,5;0,3;0,1;0,0;0,3;0,1;0,2;0,0;0,3;0,0;0,1;0,3;0,3;;;;;;;;;"";"";"";"";7;7;2023-10-08 19:52:34;1;;"";
04043501700;"Langenselbold, Stadt";"VF";;"";10659;8304;2355;0;7137;2210;67,0;2;168;6969;2,4;97,6;2366;689;1478;1552;304;165;415;;;;;;;;;;;;;;;;;;;;;;;34,0;9,9;21,2;22,3;4,4;2,4;6,0;;;;;;;;;;;;;;;;;;;;;;;140;6997;2,0;98,0;2364;789;1044;1655;309;153;258;158;63;21;23;9;38;9;11;7;38;3;3;31;11;;;;;;;;;33,8;11,3;14,9;23,7;4,4;2,2;3,7;2,3;0,9;0,3;0,3;0,1;0,5;0,1;0,2;0,1;0,5;0,0;0,0;0,4;0,2;;;;;;;;;"";"";"";"";17;17;2023-10-08 21:15:43;1;;"";
04043502000;"Neuberg";"VF";;"";4141;3184;957;0;2922;907;70,6;2;61;2861;2,1;97,9;854;183;757;679;167;66;155;;;;;;;;;;;;;;;;;;;;;;;29,8;6,4;26,5;23,7;5,8;2,3;5,4;;;;;;;;;;;;;;;;;;;;;;;64;2858;2,2;97,8;941;267;467;716;169;58;105;61;15;7;3;0;9;6;4;4;11;1;3;9;2;;;;;;;;;32,9;9,3;16,3;25,1;5,9;2,0;3,7;2,1;0,5;0,2;0,1;0,0;0,3;0,2;0,1;0,1;0,4;0,0;0,1;0,3;0,1;;;;;;;;;"";"";"";"";6;6;2023-10-08 20:28:04;1;;"";
04043502100;"Nidderau, Stadt";"VF";;"";15162;10485;4677;0;10806;4415;71,3;2;148;10658;1,4;98,6;3655;1358;2374;1874;497;264;636;;;;;;;;;;;;;;;;;;;;;;;34,3;12,7;22,3;17,6;4,7;2,5;6,0;;;;;;;;;;;;;;;;;;;;;;;130;10676;1,2;98,8;3727;1547;1675;1987;484;239;418;180;87;50;61;9;38;15;21;2;45;12;7;55;17;;;;;;;;;34,9;14,5;15,7;18,6;4,5;2,2;3,9;1,7;0,8;0,5;0,6;0,1;0,4;0,1;0,2;0,0;0,4;0,1;0,1;0,5;0,2;;;;;;;;;"";"";"";"";19;19;2023-10-08 21:12:30;1;;"";
04043502300;"Rodenbach";"VF";;"";8265;6048;2217;0;5566;2094;67,3;2;116;5450;2,1;97,9;1947;512;1215;1084;279;158;255;;;;;;;;;;;;;;;;;;;;;;;35,7;9,4;22,3;19,9;5,1;2,9;4,7;;;;;;;;;;;;;;;;;;;;;;;109;5457;2,0;98,0;1955;600;899;1131;281;136;190;94;47;18;6;2;26;8;11;2;21;1;4;20;5;;;;;;;;;35,8;11,0;16,5;20,7;5,1;2,5;3,5;1,7;0,9;0,3;0,1;0,0;0,5;0,1;0,2;0,0;0,4;0,0;0,1;0,4;0,1;;;;;;;;;"";"";"";"";8;8;2023-10-08 22:00:25;1;;"";
04043502600;"Schöneck";"VF";;"";8733;6357;2376;0;6192;2221;70,9;2;85;6107;1,4;98,6;1976;903;1134;1008;628;161;297;;;;;;;;;;;;;;;;;;;;;;;32,4;14,8;18,6;16,5;10,3;2,6;4,9;;;;;;;;;;;;;;;;;;;;;;;86;6106;1,4;98,6;2066;1007;884;1114;367;137;209;113;54;15;15;4;24;6;15;0;22;3;2;40;9;;;;;;;;;33,8;16,5;14,5;18,2;6,0;2,2;3,4;1,9;0,9;0,2;0,2;0,1;0,4;0,1;0,2;0,0;0,4;0,0;0,0;0,7;0,1;;;;;;;;;"";"";"";"";9;9;2023-10-08 22:12:12;1;;"";
04143501100;"Großkrotzenburg";"VF";;"";5349;3744;1605;0;3648;1518;68,2;2;89;3559;2,4;97,6;1426;530;544;574;204;102;179;;;;;;;;;;;;;;;;;;;;;;;40,1;14,9;15,3;16,1;5,7;2,9;5,0;;;;;;;;;;;;;;;;;;;;;;;68;3580;1,9;98,1;1359;571;452;609;178;90;140;70;24;15;7;1;14;3;6;5;14;1;0;11;10;;;;;;;;;38,0;15,9;12,6;17,0;5,0;2,5;3,9;2,0;0,7;0,4;0,2;0,0;0,4;0,1;0,2;0,1;0,4;0,0;0,0;0,3;0,3;;;;;;;;;"";"";"";"";7;7;2023-10-08 21:25:00;1;;"";
04143501400;"Hanau, Brüder-Grimm-Stadt";"VF";;"";58103;46497;11606;0;32121;10685;55,3;2;632;31489;2,0;98,0;11348;4482;5781;6055;1481;1191;1151;;;;;;;;;;;;;;;;;;;;;;;36,0;14,2;18,4;19,2;4,7;3,8;3,7;;;;;;;;;;;;;;;;;;;;;;;518;31603;1,6;98,4;10524;4683;4654;6408;1592;992;875;602;320;124;68;26;114;60;73;36;104;58;28;197;65;;;;;;;;;33,3;14,8;14,7;20,3;5,0;3,1;2,8;1,9;1,0;0,4;0,2;0,1;0,4;0,2;0,2;0,1;0,3;0,2;0,1;0,6;0,2;;;;;;;;;"";"";"";"";105;105;2023-10-08 20:46:48;1;;"";
04143501900;"Maintal, Stadt";"VF";;"";24296;18722;5574;0;14766;5170;60,8;2;244;14522;1,7;98,3;5400;2139;2469;2556;899;471;588;;;;;;;;;;;;;;;;;;;;;;;37,2;14,7;17,0;17,6;6,2;3,2;4,0;;;;;;;;;;;;;;;;;;;;;;;194;14572;1,3;98,7;5169;2221;2153;2690;705;391;422;270;130;46;29;6;51;21;25;7;43;17;11;143;22;;;;;;;;;35,5;15,2;14,8;18,5;4,8;2,7;2,9;1,9;0,9;0,3;0,2;0,0;0,3;0,1;0,2;0,0;0,3;0,1;0,1;1,0;0,2;;;;;;;;;"";"";"";"";29;29;2023-10-08 21:37:03;1;;"";
04143502200;"Niederdorfelden";"VF";;"";2761;1975;786;0;1892;722;68,5;2;50;1842;2,6;97,4;646;251;413;331;89;35;77;;;;;;;;;;;;;;;;;;;;;;;35,1;13,6;22,4;18,0;4,8;1,9;4,2;;;;;;;;;;;;;;;;;;;;;;;36;1856;1,9;98,1;618;252;339;373;98;37;51;30;14;10;5;0;4;0;2;3;5;3;1;7;4;;;;;;;;;33,3;13,6;18,3;20,1;5,3;2,0;2,7;1,6;0,8;0,5;0,3;0,0;0,2;0,0;0,1;0,2;0,3;0,2;0,1;0,4;0,2;;;;;;;;;"";"";"";"";3;3;2023-10-08 20:49:26;1;;"";
04243500100;"Bad Orb, Stadt";"VF";;"";7639;5395;2244;0;4749;2120;62,2;2;76;4673;1,6;98,4;1870;442;813;1084;193;95;176;;;;;;;;;;;;;;;;;;;;;;;40,0;9,5;17,4;23,2;4,1;2,0;3,8;;;;;;;;;;;;;;;;;;;;;;;77;4672;1,6;98,4;1867;522;575;1132;160;84;148;64;27;11;8;2;19;6;7;5;10;3;3;14;5;;;;;;;;;40,0;11,2;12,3;24,2;3,4;1,8;3,2;1,4;0,6;0,2;0,2;0,0;0,4;0,1;0,1;0,1;0,2;0,1;0,1;0,3;0,1;;;;;;;;;"";"";"";"";10;10;2023-10-08 20:32:29;1;;"";
04243500200;"Bad Soden-Salmünster, Stadt";"VF";;"";9837;7445;2392;0;6336;2189;64,4;2;116;6220;1,8;98,2;2484;378;914;1738;246;128;332;;;;;;;;;;;;;;;;;;;;;;;39,9;6,1;14,7;27,9;4,0;2,1;5,3;;;;;;;;;;;;;;;;;;;;;;;107;6229;1,7;98,3;2492;411;636;1760;267;109;267;99;44;16;13;2;14;9;24;2;31;3;1;20;9;;;;;;;;;40,0;6,6;10,2;28,3;4,3;1,7;4,3;1,6;0,7;0,3;0,2;0,0;0,2;0,1;0,4;0,0;0,5;0,0;0,0;0,3;0,1;;;;;;;;;"";"";"";"";16;16;2023-10-08 21:08:44;1;;"";
04243500300;"Biebergemünd";"VF";;"";6425;4408;2017;0;4840;1938;75,3;2;98;4742;2,0;98,0;1883;417;726;1090;173;80;373;;;;;;;;;;;;;;;;;;;;;;;39,7;8,8;15,3;23,0;3,6;1,7;7,9;;;;;;;;;;;;;;;;;;;;;;;93;4747;1,9;98,1;1855;469;552;1131;179;72;278;73;50;8;5;1;12;4;10;2;15;4;1;20;6;;;;;;;;;39,1;9,9;11,6;23,8;3,8;1,5;5,9;1,5;1,1;0,2;0,1;0,0;0,3;0,1;0,2;0,0;0,3;0,1;0,0;0,4;0,1;;;;;;;;;"";"";"";"";9;9;2023-10-08 20:16:12;1;;"";
04243500400;"Birstein";"VF";;"";4844;3784;1060;0;3416;1016;70,5;2;87;3329;2,5;97,5;1221;207;495;1003;130;64;209;;;;;;;;;;;;;;;;;;;;;;;36,7;6,2;14,9;30,1;3,9;1,9;6,3;;;;;;;;;;;;;;;;;;;;;;;62;3354;1,8;98,2;1191;243;391;1047;127;55;152;55;22;10;7;1;12;2;7;2;16;0;1;11;2;;;;;;;;;35,5;7,2;11,7;31,2;3,8;1,6;4,5;1,6;0,7;0,3;0,2;0,0;0,4;0,1;0,2;0,1;0,5;0,0;0,0;0,3;0,1;;;;;;;;;"";"";"";"";13;13;2023-10-08 19:53:02;1;;"";
04243500500;"Brachttal";"VF";;"";3867;2962;905;0;2650;871;68,5;2;58;2592;2,2;97,8;721;195;591;756;84;64;181;;;;;;;;;;;;;;;;;;;;;;;27,8;7,5;22,8;29,2;3,2;2,5;7,0;;;;;;;;;;;;;;;;;;;;;;;48;2602;1,8;98,2;733;244;456;777;81;45;142;41;19;9;1;3;4;5;4;2;18;4;2;5;7;;;;;;;;;28,2;9,4;17,5;29,9;3,1;1,7;5,5;1,6;0,7;0,3;0,0;0,1;0,2;0,2;0,2;0,1;0,7;0,2;0,1;0,2;0,3;;;;;;;;;"";"";"";"";9;9;2023-10-08 20:43:30;1;;"";
04243500800;"Flörsbachtal";"VF";;"";1851;1274;577;0;1478;544;79,8;2;49;1429;3,3;96,7;445;73;371;379;45;42;74;;;;;;;;;;;;;;;;;;;;;;;31,1;5,1;26,0;26,5;3,1;2,9;5,2;;;;;;;;;;;;;;;;;;;;;;;46;1432;3,1;96,9;476;84;243;414;49;23;72;30;11;0;1;2;4;1;4;1;12;1;0;4;0;;;;;;;;;33,2;5,9;17,0;28,9;3,4;1,6;5,0;2,1;0,8;0,0;0,1;0,1;0,3;0,1;0,3;0,1;0,8;0,1;0,0;0,3;0,0;;;;;;;;;"";"";"";"";5;5;2023-10-08 21:08:50;1;;"";
04243501000;"Gelnhausen, Barbarossastadt, Kreisstadt";"VF";;"";16846;11608;5238;0;11551;4917;68,6;2;222;11329;1,9;98,1;4140;1863;1988;2013;494;312;519;;;;;;;;;;;;;;;;;;;;;;;36,5;16,4;17,5;17,8;4,4;2,8;4,6;;;;;;;;;;;;;;;;;;;;;;;176;11375;1,5;98,5;4019;1975;1564;2087;508;283;361;202;120;32;21;5;49;15;18;5;40;5;2;53;11;;;;;;;;;35,3;17,4;13,7;18,3;4,5;2,5;3,2;1,8;1,1;0,3;0,2;0,0;0,4;0,1;0,2;0,0;0,4;0,0;0,0;0,5;0,1;;;;;;;;;"";"";"";"";19;19;2023-10-08 21:29:09;1;;"";
04243501600;"Jossgrund";"VF";;"";2719;2012;707;0;2121;678;78,0;2;38;2083;1,8;98,2;754;138;597;371;66;27;130;;;;;;;;;;;;;;;;;;;;;;;36,2;6,6;28,7;17,8;3,2;1,3;6,2;;;;;;;;;;;;;;;;;;;;;;;43;2078;2,0;98,0;914;221;221;399;69;25;137;29;22;3;6;1;6;1;5;2;8;0;0;5;4;;;;;;;;;44,0;10,6;10,6;19,2;3,3;1,2;6,6;1,4;1,1;0,1;0,3;0,0;0,3;0,0;0,2;0,1;0,4;0,0;0,0;0,2;0,2;;;;;;;;;"";"";"";"";6;6;2023-10-08 20:03:18;1;;"";
04243501800;"Linsengericht";"VF";;"";7519;5475;2044;0;5284;1940;70,3;2;108;5176;2,0;98,0;1746;607;1032;1126;190;104;371;;;;;;;;;;;;;;;;;;;;;;;33,7;11,7;19,9;21,8;3,7;2,0;7,2;;;;;;;;;;;;;;;;;;;;;;;81;5203;1,5;98,5;1755;688;837;1135;186;80;282;86;31;14;13;6;24;3;9;4;11;4;5;21;9;;;;;;;;;33,7;13,2;16,1;21,8;3,6;1,5;5,4;1,7;0,6;0,3;0,2;0,1;0,5;0,1;0,2;0,1;0,2;0,1;0,1;0,4;0,2;;;;;;;;;"";"";"";"";11;11;2023-10-08 20:44:36;1;;"";
04243502500;"Schlüchtern, Stadt";"VF";;"";11844;8989;2855;0;7785;2660;65,7;2;146;7639;1,9;98,1;2778;887;1224;1920;346;161;323;;;;;;;;;;;;;;;;;;;;;;;36,4;11,6;16,0;25,1;4,5;2,1;4,2;;;;;;;;;;;;;;;;;;;;;;;123;7662;1,6;98,4;2745;799;1009;1970;387;147;268;127;43;22;9;2;26;10;13;4;26;8;5;34;8;;;;;;;;;35,8;10,4;13,2;25,7;5,1;1,9;3,5;1,7;0,6;0,3;0,1;0,0;0,3;0,1;0,2;0,1;0,3;0,1;0,1;0,4;0,1;;;;;;;;;"";"";"";"";19;19;2023-10-08 20:04:57;1;;"";
04243502700;"Sinntal";"VF";;"";6998;5449;1549;0;5052;1476;72,2;2;107;4945;2,1;97,9;1771;289;759;1566;207;75;278;;;;;;;;;;;;;;;;;;;;;;;35,8;5,8;15,3;31,7;4,2;1,5;5,6;;;;;;;;;;;;;;;;;;;;;;;84;4968;1,7;98,3;1779;270;592;1623;197;74;252;66;26;15;7;3;8;8;6;7;21;1;3;10;0;;;;;;;;;35,8;5,4;11,9;32,7;4,0;1,5;5,1;1,3;0,5;0,3;0,1;0,1;0,2;0,2;0,1;0,1;0,4;0,0;0,1;0,2;0,0;;;;;;;;;"";"";"";"";15;15;2023-10-08 19:56:51;1;;"";
04243502800;"Steinau an der Straße, Brüder-Grimm-Stadt";"VF";;"";8018;5723;2295;0;5421;2168;67,6;2;87;5334;1,6;98,4;1978;358;714;1654;224;108;298;;;;;;;;;;;;;;;;;;;;;;;37,1;6,7;13,4;31,0;4,2;2,0;5,6;;;;;;;;;;;;;;;;;;;;;;;75;5346;1,4;98,6;1924;355;529;1728;214;73;274;95;36;18;15;3;10;4;11;4;19;0;8;20;6;;;;;;;;;36,0;6,6;9,9;32,3;4,0;1,4;5,1;1,8;0,7;0,3;0,3;0,1;0,2;0,1;0,2;0,1;0,4;0,0;0,1;0,4;0,1;;;;;;;;;"";"";"";"";12;12;2023-10-08 21:53:13;1;;"";
04443800200;"Dreieich, Stadt";"VF";;"";28055;20671;7384;0;19431;6921;69,3;2;274;19157;1,4;98,6;7606;3253;2762;2630;1128;431;910;;307;;;;;;;;;;;;;;;;;130;;;;39,7;17,0;14,4;13,7;5,9;2,2;4,8;;1,6;;;;;;;;;;;;;;;;;0,7;;;;238;19193;1,2;98,8;7216;3361;2375;2814;1341;460;644;286;163;81;24;6;63;22;31;9;102;4;9;140;42;;;;;;;;;37,6;17,5;12,4;14,7;7,0;2,4;3,4;1,5;0,8;0,4;0,1;0,0;0,3;0,1;0,2;0,0;0,5;0,0;0,0;0,7;0,2;;;;;;;;;"";"";"";"";46;46;2023-10-08 21:27:29;1;;"";
04443800300;"Egelsbach";"VF";;"";7925;6133;1792;0;5630;1687;71,0;2;81;5549;1,4;98,6;1798;1047;934;856;293;135;290;;121;;;;;;;;;;;;;;;;;75;;;;32,4;18,9;16,8;15,4;5,3;2,4;5,2;;2,2;;;;;;;;;;;;;;;;;1,4;;;;71;5559;1,3;98,7;1848;960;857;895;299;153;211;94;59;22;6;5;20;10;6;2;31;3;1;64;13;;;;;;;;;33,2;17,3;15,4;16,1;5,4;2,8;3,8;1,7;1,1;0,4;0,1;0,1;0,4;0,2;0,1;0,0;0,6;0,1;0,0;1,2;0,2;;;;;;;;;"";"";"";"";12;12;2023-10-08 22:03:16;1;;"";
04443800600;"Langen (Hessen), Stadt";"VF";;"";25291;19094;6197;0;16134;5801;63,8;2;287;15847;1,8;98,2;5167;3219;2125;2429;767;443;773;;311;;;;;;;;;;;;;;;;;613;;;;32,6;20,3;13,4;15,3;4,8;2,8;4,9;;2,0;;;;;;;;;;;;;;;;;3,9;;;;258;15876;1,6;98,4;5245;3050;2062;2602;921;494;554;239;147;76;29;9;84;30;27;14;60;8;21;170;34;;;;;;;;;33,0;19,2;13,0;16,4;5,8;3,1;3,5;1,5;0,9;0,5;0,2;0,1;0,5;0,2;0,2;0,1;0,4;0,1;0,1;1,1;0,2;;;;;;;;;"";"";"";"";36;36;2023-10-08 20:24:48;1;;"";
04443800900;"Neu-Isenburg, Stadt";"VF";;"";22832;17452;5376;4;13901;4973;60,9;2;199;13702;1,4;98,6;4818;2045;2602;2072;819;508;558;;218;;;;;;;;;;;;;;;;;62;;;;35,2;14,9;19,0;15,1;6,0;3,7;4,1;;1,6;;;;;;;;;;;;;;;;;0,5;;;;176;13725;1,3;98,7;4830;2277;1941;2168;836;503;432;226;113;43;26;5;58;23;36;6;51;9;5;108;29;;;;;;;;;35,2;16,6;14,1;15,8;6,1;3,7;3,1;1,6;0,8;0,3;0,2;0,0;0,4;0,2;0,3;0,0;0,4;0,1;0,0;0,8;0,2;;;;;;;;;"";"";"";"";36;36;2023-10-08 21:39:45;1;;"";
04543800100;"Dietzenbach, Kreisstadt";"VF";;"";18861;14507;4354;0;10901;4249;57,8;2;206;10695;1,9;98,1;3885;1601;2135;1625;571;283;448;;147;;;;;;;;;;;;;;;;;;;;;36,3;15,0;20,0;15,2;5,3;2,6;4,2;;1,4;;;;;;;;;;;;;;;;;;;;;178;10723;1,6;98,4;3743;1735;1767;1669;597;316;327;177;93;37;12;4;32;14;10;1;60;14;3;93;19;;;;;;;;;34,9;16,2;16,5;15,6;5,6;2,9;3,0;1,7;0,9;0,3;0,1;0,0;0,3;0,1;0,1;0,0;0,6;0,1;0,0;0,9;0,2;;;;;;;;;"";"";"";"";20;20;2023-10-08 21:07:59;1;;"";
04543800500;"Heusenstamm, Stadt";"VF";;"";12819;9091;3728;0;8899;3485;69,4;2;100;8799;1,1;98,9;3475;929;2157;1230;393;141;383;;91;;;;;;;;;;;;;;;;;;;;;39,5;10,6;24,5;14,0;4,5;1,6;4,4;;1,0;;;;;;;;;;;;;;;;;;;;;118;8781;1,3;98,7;3466;1290;1248;1344;540;183;297;141;38;17;18;3;19;7;5;0;19;6;1;124;15;;;;;;;;;39,5;14,7;14,2;15,3;6,1;2,1;3,4;1,6;0,4;0,2;0,2;0,0;0,2;0,1;0,1;0,0;0,2;0,1;0,0;1,4;0,2;;;;;;;;;"";"";"";"";14;14;2023-10-08 21:39:40;1;;"";
